,AbTest,ID,Property,Test Type,AMB0,AMB1,AMB2,AMB3,AMB5,AMB8,AMB12,AMB14,AMB17,AMB18
6007,AM_Test7,20,am13,H,0,0,0,0,0,0,0,0,0,0
6010,AM_Test7,21,am13,H,0,0,0,0,0,0,0,0,0,0
6013,AM_Test7,22,am13,H,0,0,0,0,0,0,0,0,0,1
6016,AM_Test7,23,am13,H,0,0,0,0,0,0,0,0,0,5
6019,AM_Test7,24,am13,H,0,0,0,0,0,0,0,0,0,4
6022,AM_Test7,25,am13,H,0,0,0,0,0,0,0,0,0,0
6025,AM_Test7,26,am13,H,0,0,0,0,0,0,0,0,0,2
6028,AM_Test7,27,am13,H,0,2,0,0,0,0,0,0,0,3
6031,AM_Test7,29,am13,H,2,2,0,0,0,1,0,0,0,3
6037,AM_Test7,30,am13,H,0,0,0,0,0,1,0,0,0,7
6040,AM_Test7,31,am13,H,0,0,0,0,0,0,0,0,0,5
6043,AM_Test7,32,am13,H,0,0,0,0,0,0,0,0,0,3
6046,AM_Test7,33,am13,H,0,0,0,0,0,0,0,0,0,6
6049,AM_Test7,34,am13,H,0,0,0,0,0,1,0,0,0,6
6052,AM_Test7,35,am13,H,0,0,0,0,0,0,0,0,0,3
6055,AM_Test7,36,am13,H,0,0,0,0,0,0,0,0,0,6
6058,AM_Test7,37,am13,H,0,0,0,0,0,1,0,0,0,5
6061,AM_Test7,38,am13,H,0,0,0,0,0,3,0,0,0,4
6064,AM_Test7,39,am13,H,0,0,0,0,0,0,0,0,0,5
6070,AM_Test7,40,am13,H,0,0,0,0,0,3,0,0,0,4
6073,AM_Test7,41,am13,H,0,0,0,0,0,0,0,0,0,8
6076,AM_Test7,42,am13,H,0,0,0,0,0,0,0,0,0,4
6079,AM_Test7,43,am13,H,0,0,0,0,0,0,0,0,0,0
6082,AM_Test7,44,am13,H,0,0,0,0,0,0,0,0,0,0
6085,AM_Test7,45,am13,H,0,0,0,0,0,0,0,0,0,0
6088,AM_Test7,46,am13,H,0,0,0,0,0,0,0,0,0,2
6091,AM_Test7,47,am13,H,0,0,0,0,0,0,0,0,0,6
6094,AM_Test7,48,am13,H,0,0,0,0,0,2,0,0,0,4
6097,AM_Test7,49,am13,H,0,1,0,0,0,1,0,0,0,2
6103,AM_Test7,50,am13,H,0,0,0,0,0,0,0,0,0,6
6106,AM_Test7,51,am13,H,0,0,0,0,0,0,0,0,0,3
6109,AM_Test7,52,am13,H,0,0,0,0,0,0,0,0,0,1
6112,AM_Test7,53,am13,H,0,0,0,0,0,0,0,0,0,4
6115,AM_Test7,54,am13,H,0,0,0,0,0,0,0,0,0,5
6118,AM_Test7,55,am13,H,0,0,0,0,0,0,0,0,0,4
6121,AM_Test7,56,am13,H,0,0,0,0,0,1,0,0,0,4
6124,AM_Test7,57,am13,H,5,0,0,0,0,4,0,0,0,6
6127,AM_Test7,58,am13,H,0,0,0,1,0,1,0,0,0,1
6130,AM_Test7,59,am13,H,0,0,0,2,0,0,0,0,0,5
6136,AM_Test7,60,am13,H,6,0,0,0,0,3,0,0,0,2
6139,AM_Test7,61,am13,H,0,0,0,0,0,0,0,0,0,6
6142,AM_Test7,62,am13,H,0,0,0,0,0,0,0,0,0,7
6145,AM_Test7,63,am13,H,0,0,0,0,0,0,0,0,0,6
6148,AM_Test7,64,am13,H,0,0,0,0,0,0,0,0,0,4
6151,AM_Test7,65,am13,H,0,0,0,0,0,0,0,0,0,8
6154,AM_Test7,66,am13,H,0,0,0,0,0,0,0,0,0,4
6157,AM_Test7,67,am13,H,0,0,0,0,0,0,0,0,0,0
6160,AM_Test7,68,am13,H,0,0,0,0,0,0,0,0,0,0
6163,AM_Test7,69,am13,H,0,0,0,0,0,0,0,0,0,0
6169,AM_Test7,70,am13,H,0,0,0,0,0,0,0,0,0,7
6172,AM_Test7,71,am13,H,0,0,0,0,0,0,0,0,0,7
6175,AM_Test7,72,am13,H,0,0,0,0,0,0,0,0,0,5
6178,AM_Test7,73,am13,H,0,0,0,0,0,0,0,0,0,6
6181,AM_Test7,74,am13,H,0,0,0,0,0,0,0,0,0,6
6184,AM_Test7,75,am13,H,0,0,0,1,0,0,0,0,0,6
6187,AM_Test7,76,am13,H,0,0,0,0,0,0,0,0,0,6
6190,AM_Test7,77,am13,H,0,0,0,0,0,0,0,0,0,5
6193,AM_Test7,78,am13,H,0,0,0,0,0,0,0,0,0,3
6196,AM_Test7,79,am13,H,1,0,0,0,0,2,0,0,0,4
6202,AM_Test7,80,am13,H,0,0,0,0,0,5,0,0,0,7
6205,AM_Test7,81,am13,H,0,0,0,0,0,0,0,0,0,7
6208,AM_Test7,82,am13,H,0,0,0,0,0,1,0,0,0,2
6211,AM_Test7,83,am13,H,2,0,0,0,0,2,0,0,0,3
6214,AM_Test7,84,am13,H,0,0,0,0,0,1,0,0,0,6
6217,AM_Test7,85,am13,H,0,0,0,1,0,3,0,0,0,2
6220,AM_Test7,86,am13,H,0,0,0,0,0,2,0,0,0,6
6223,AM_Test7,87,am13,H,0,0,0,0,0,0,0,0,0,4
6226,AM_Test7,88,am13,H,0,0,0,0,0,6,0,0,0,6
6229,AM_Test7,89,am13,H,0,0,0,0,0,5,0,0,0,6
6235,AM_Test7,90,am13,H,0,0,0,0,0,0,0,0,0,2
6238,AM_Test7,91,am13,H,0,0,0,0,0,0,0,0,0,0
6241,AM_Test7,92,am13,H,0,0,0,0,0,0,0,0,0,0
6244,AM_Test7,93,am13,H,0,0,0,0,0,0,0,0,0,0
6247,AM_Test7,94,am13,H,0,0,0,0,0,0,0,0,0,4
6250,AM_Test7,95,am13,H,0,0,0,0,0,0,0,0,0,4
6253,AM_Test7,96,am13,H,0,0,0,0,0,0,0,0,0,7
6256,AM_Test7,97,am13,H,0,0,0,0,0,0,0,0,0,0
6259,AM_Test7,98,am13,H,0,0,0,0,0,0,0,0,0,4
6262,AM_Test7,99,am13,H,0,0,0,0,0,0,0,0,0,4
5719,AM_Test7,100,am13,H,0,0,0,0,0,0,0,0,0,2
5722,AM_Test7,101,am13,H,0,0,0,0,0,0,0,0,0,3
5725,AM_Test7,102,am13,H,0,0,0,0,0,6,0,0,0,7
5728,AM_Test7,103,am13,H,2,0,0,0,0,3,0,0,0,1
5731,AM_Test7,104,am13,H,0,0,0,0,0,0,0,0,0,2
5734,AM_Test7,105,am13,H,0,0,0,0,0,1,0,0,0,4
5737,AM_Test7,106,am13,H,0,0,0,0,0,0,0,0,0,2
5740,AM_Test7,107,am13,H,0,0,0,0,0,0,0,0,0,3
5743,AM_Test7,108,am13,H,0,0,0,0,0,0,0,0,0,5
5746,AM_Test7,109,am13,H,1,0,0,0,0,4,0,0,0,3
5752,AM_Test7,111,am13,H,0,0,0,0,0,0,0,0,0,4
5755,AM_Test7,112,am13,H,1,0,0,0,0,0,0,0,0,7
5758,AM_Test7,113,am13,H,1,0,0,0,0,2,0,0,0,5
5761,AM_Test7,114,am13,H,0,0,0,0,0,0,0,0,0,1
5764,AM_Test7,115,am13,H,0,0,0,0,0,0,0,0,0,0
5767,AM_Test7,116,am13,H,0,0,0,0,0,0,0,0,0,0
5770,AM_Test7,117,am13,H,0,0,0,0,0,0,0,0,0,0
5773,AM_Test7,118,am13,H,1,0,0,0,0,4,0,0,0,6
5776,AM_Test7,119,am13,H,0,0,0,0,0,1,0,0,0,5
5782,AM_Test7,120,am13,H,1,0,0,0,0,0,0,0,0,4
5785,AM_Test7,121,am13,H,0,0,0,0,0,0,0,0,0,0
5788,AM_Test7,122,am13,H,0,0,0,0,0,0,0,0,0,7
5791,AM_Test7,123,am13,H,0,0,0,0,0,0,0,0,0,1
5794,AM_Test7,124,am13,H,0,0,0,0,0,0,0,0,0,7
5797,AM_Test7,125,am13,H,0,0,0,0,0,0,0,0,0,4
5800,AM_Test7,126,am13,H,0,0,0,0,0,0,0,0,0,6
5803,AM_Test7,127,am13,H,0,0,0,0,0,0,0,0,0,4
5806,AM_Test7,128,am13,H,1,0,0,0,0,0,0,0,0,2
5809,AM_Test7,129,am13,H,0,0,0,0,0,4,0,0,0,4
5815,AM_Test7,130,am13,H,0,0,0,0,0,0,0,0,0,3
5818,AM_Test7,131,am13,H,0,0,0,0,0,2,0,0,0,2
5821,AM_Test7,132,am13,H,0,0,0,0,0,0,0,0,0,4
5824,AM_Test7,133,am13,H,3,0,0,0,0,3,0,0,0,5
5827,AM_Test7,134,am13,H,0,0,0,0,0,0,0,0,0,3
5830,AM_Test7,135,am13,H,3,0,0,0,0,0,0,0,0,6
5833,AM_Test7,136,am13,H,0,0,0,0,0,3,0,0,0,2
5836,AM_Test7,137,am13,H,0,0,0,0,0,2,0,0,0,6
5839,AM_Test7,138,am13,H,0,0,0,0,0,0,0,0,0,4
5842,AM_Test7,139,am13,H,0,0,0,0,0,0,0,0,0,0
5848,AM_Test7,140,am13,H,0,0,0,0,0,0,0,0,0,0
5851,AM_Test7,141,am13,H,0,0,0,0,0,0,0,0,0,0
5854,AM_Test7,142,am13,H,0,0,0,0,0,2,0,0,0,4
5857,AM_Test7,143,am13,H,0,0,0,0,0,2,0,0,0,2
5860,AM_Test7,144,am13,H,0,0,0,0,0,0,0,0,0,6
5863,AM_Test7,145,am13,H,0,0,0,0,0,0,0,0,0,0
5866,AM_Test7,146,am13,H,0,0,0,0,0,0,0,0,0,0
5869,AM_Test7,147,am13,H,0,0,0,0,0,0,0,0,0,0
5872,AM_Test7,148,am13,H,0,0,0,0,0,0,0,0,0,0
5875,AM_Test7,149,am13,H,0,0,0,0,0,0,0,0,0,0
5881,AM_Test7,150,am13,H,0,0,0,0,0,0,0,0,0,0
5884,AM_Test7,151,am13,H,0,0,0,0,0,0,0,0,0,0
5887,AM_Test7,152,am13,H,0,0,0,0,0,0,0,0,0,0
5890,AM_Test7,153,am13,H,0,0,0,0,0,0,0,0,0,0
5893,AM_Test7,154,am13,H,0,0,0,0,0,0,0,0,0,0
5896,AM_Test7,155,am13,H,0,0,0,0,0,0,0,0,0,0
5899,AM_Test7,156,am13,H,0,0,0,0,0,0,0,0,0,0
5902,AM_Test7,157,am13,H,0,0,0,0,0,0,0,0,0,0
5905,AM_Test7,158,am13,H,0,0,0,0,0,0,0,0,0,0
5908,AM_Test7,159,am13,H,0,0,0,0,0,0,0,0,0,0
5914,AM_Test7,160,am13,H,0,0,0,0,0,0,0,0,0,0
5917,AM_Test7,161,am13,H,0,0,0,0,0,0,0,0,0,0
5920,AM_Test7,162,am13,H,0,0,0,0,0,0,0,0,0,0
5923,AM_Test7,164,am13,H,0,0,0,0,0,0,0,0,0,0
5926,AM_Test7,165,am13,H,0,0,0,0,0,0,0,0,0,0
5929,AM_Test7,166,am13,H,0,0,0,0,0,0,0,0,0,0
5932,AM_Test7,167,am13,H,0,0,0,0,0,0,0,0,0,1
5935,AM_Test7,168,am13,H,0,0,0,0,0,0,0,0,0,5
5938,AM_Test7,169,am13,H,0,0,0,0,0,0,0,0,0,5
5944,AM_Test7,170,am13,H,0,0,0,1,0,0,0,0,0,5
5947,AM_Test7,171,am13,H,0,0,0,0,0,0,0,0,0,3
5950,AM_Test7,172,am13,H,0,0,0,0,0,0,0,0,0,3
5953,AM_Test7,173,am13,H,0,0,0,0,0,0,0,0,0,4
5956,AM_Test7,174,am13,H,0,0,0,0,0,0,0,0,0,2
5959,AM_Test7,175,am13,H,0,0,0,0,0,0,0,0,0,2
5962,AM_Test7,176,am13,H,0,0,0,0,0,0,0,0,0,3
5965,AM_Test7,177,am13,H,0,0,0,0,0,3,0,0,0,3
5968,AM_Test7,178,am13,H,0,0,0,0,0,0,0,0,0,6
5971,AM_Test7,179,am13,H,0,0,0,1,0,1,0,0,0,4
5977,AM_Test7,180,am13,H,0,0,0,0,0,3,0,0,0,5
5980,AM_Test7,181,am13,H,0,0,0,0,0,0,0,0,0,5
5983,AM_Test7,182,am13,H,0,0,0,0,0,3,0,0,0,4
5986,AM_Test7,183,am13,H,0,0,0,0,0,1,0,0,0,1
5989,AM_Test7,184,am13,H,1,0,0,0,0,0,0,0,0,5
5992,AM_Test7,185,am13,H,0,0,0,0,0,0,0,0,0,0
5995,AM_Test7,186,am13,H,0,0,0,0,0,0,0,0,0,0
5998,AM_Test7,187,am13,H,0,0,0,0,0,0,0,0,0,0
6005,AM_Test7,2,am14,H,0,0,0,0,0,0,0,0,0,0
6035,AM_Test7,3,am14,H,0,0,0,0,0,0,0,0,0,0
6068,AM_Test7,4,am14,H,0,0,0,0,0,0,0,0,3,2
6101,AM_Test7,5,am14,H,0,0,0,0,0,0,0,0,0,0
6134,AM_Test7,6,am14,H,0,0,0,0,0,0,0,0,0,0
6167,AM_Test7,7,am14,H,0,0,0,0,0,0,0,0,0,0
6200,AM_Test7,8,am14,H,0,0,0,0,0,0,0,0,0,0
6233,AM_Test7,9,am14,H,0,0,0,0,0,0,0,0,0,0
5717,AM_Test7,10,am14,H,0,0,0,0,0,0,0,0,1,0
5750,AM_Test7,11,am14,H,0,0,0,0,0,0,0,0,0,0
5780,AM_Test7,12,am14,H,0,0,0,0,0,0,0,0,0,0
5813,AM_Test7,13,am14,H,0,0,0,0,0,0,0,0,0,0
5846,AM_Test7,14,am14,H,0,0,0,0,0,0,0,0,0,0
5879,AM_Test7,15,am14,H,0,0,0,0,0,0,0,0,0,0
5912,AM_Test7,16,am14,H,0,0,0,0,0,0,0,0,0,0
5942,AM_Test7,17,am14,H,0,0,0,0,0,0,0,0,0,0
5975,AM_Test7,18,am14,H,0,0,0,0,0,0,0,0,0,0
6002,AM_Test7,19,am14,H,0,0,0,0,0,0,0,0,0,0
6008,AM_Test7,20,am14,H,0,0,0,0,0,0,0,0,0,0
6011,AM_Test7,21,am14,H,0,0,0,0,0,0,0,0,0,0
6014,AM_Test7,22,am14,H,0,0,0,0,0,0,0,0,0,0
6017,AM_Test7,23,am14,H,0,0,0,0,0,0,0,0,0,0
6020,AM_Test7,24,am14,H,0,0,0,0,0,0,0,0,0,0
6023,AM_Test7,25,am14,H,0,0,0,0,0,1,0,4,0,0
6026,AM_Test7,26,am14,H,0,0,0,0,0,0,0,0,0,0
6029,AM_Test7,27,am14,H,0,0,0,0,0,0,0,0,0,0
6032,AM_Test7,29,am14,H,1,0,0,0,0,1,0,2,1,0
6038,AM_Test7,30,am14,H,0,0,0,0,0,0,0,0,0,1
6041,AM_Test7,31,am14,H,0,0,0,0,1,0,0,0,0,0
6044,AM_Test7,32,am14,H,0,0,0,0,0,0,0,0,0,0
6047,AM_Test7,33,am14,H,0,0,0,0,0,0,0,0,0,0
6050,AM_Test7,34,am14,H,0,0,0,0,0,0,0,0,0,2
6053,AM_Test7,35,am14,H,0,0,0,0,0,0,0,0,0,0
6056,AM_Test7,36,am14,H,0,0,0,0,0,0,0,0,0,0
6059,AM_Test7,37,am14,H,0,0,0,0,0,0,0,0,0,0
6062,AM_Test7,38,am14,H,0,0,0,0,0,0,0,0,0,0
6065,AM_Test7,39,am14,H,0,0,0,0,0,0,0,0,0,0
6071,AM_Test7,40,am14,H,0,0,0,0,0,0,0,0,0,0
6074,AM_Test7,41,am14,H,0,0,0,0,0,0,0,0,0,0
6077,AM_Test7,42,am14,H,0,0,0,0,0,0,0,0,0,0
6080,AM_Test7,43,am14,H,0,0,0,0,0,0,0,0,0,0
6083,AM_Test7,44,am14,H,0,0,0,0,0,0,0,0,0,0
6086,AM_Test7,45,am14,H,0,0,0,0,0,0,0,0,0,0
6089,AM_Test7,46,am14,H,0,0,0,0,0,0,0,0,0,0
6092,AM_Test7,47,am14,H,0,0,0,0,0,0,0,0,0,0
6095,AM_Test7,48,am14,H,0,0,0,0,0,0,0,0,0,0
6098,AM_Test7,49,am14,H,0,0,0,0,0,0,0,0,0,0
6104,AM_Test7,50,am14,H,0,0,0,0,0,0,0,0,0,0
6107,AM_Test7,51,am14,H,0,0,0,0,0,0,0,0,0,0
6110,AM_Test7,52,am14,H,0,0,0,0,0,0,0,0,0,0
6113,AM_Test7,53,am14,H,0,0,0,0,0,0,0,0,0,0
6116,AM_Test7,54,am14,H,0,0,0,0,0,0,0,0,0,0
6119,AM_Test7,55,am14,H,0,0,0,0,0,0,0,0,0,0
6122,AM_Test7,56,am14,H,0,0,0,0,0,0,0,0,0,2
6125,AM_Test7,57,am14,H,5,0,0,0,0,0,0,0,0,0
6128,AM_Test7,58,am14,H,0,0,0,1,0,0,0,0,1,0
6131,AM_Test7,59,am14,H,0,0,0,2,0,0,0,0,0,0
6137,AM_Test7,60,am14,H,6,0,0,0,0,0,0,0,0,3
6140,AM_Test7,61,am14,H,0,0,0,0,0,0,0,0,0,0
6143,AM_Test7,62,am14,H,0,0,0,0,0,0,0,0,0,0
6146,AM_Test7,63,am14,H,0,0,0,0,0,0,0,0,0,0
6149,AM_Test7,64,am14,H,0,0,0,0,0,0,0,0,0,0
6152,AM_Test7,65,am14,H,0,0,0,0,0,0,0,0,0,0
6155,AM_Test7,66,am14,H,0,0,0,0,0,0,0,0,0,0
6158,AM_Test7,67,am14,H,0,0,0,0,0,0,0,0,0,0
6161,AM_Test7,68,am14,H,0,0,0,0,0,0,0,0,0,0
6164,AM_Test7,69,am14,H,0,0,0,0,0,0,0,0,0,0
6170,AM_Test7,70,am14,H,0,0,0,0,1,0,0,0,0,0
6173,AM_Test7,71,am14,H,0,0,0,0,0,0,0,0,0,0
6176,AM_Test7,72,am14,H,0,0,0,0,0,0,0,0,0,0
6179,AM_Test7,73,am14,H,0,0,0,0,0,0,0,0,0,0
6182,AM_Test7,74,am14,H,0,0,0,0,0,0,0,0,0,0
6185,AM_Test7,75,am14,H,0,0,0,1,0,0,0,0,0,0
6188,AM_Test7,76,am14,H,0,0,0,0,0,0,0,0,2,4
6191,AM_Test7,77,am14,H,0,0,0,0,0,0,0,0,0,0
6194,AM_Test7,78,am14,H,0,0,0,0,0,0,0,0,0,0
6197,AM_Test7,79,am14,H,1,0,0,0,0,0,0,0,0,0
6203,AM_Test7,80,am14,H,0,0,0,0,0,0,0,0,0,1
6206,AM_Test7,81,am14,H,0,0,0,0,0,0,0,0,0,0
6209,AM_Test7,82,am14,H,0,0,0,0,1,0,0,0,0,0
6212,AM_Test7,83,am14,H,2,0,0,0,0,0,0,0,0,0
6215,AM_Test7,84,am14,H,0,0,0,0,0,0,0,0,0,0
6218,AM_Test7,85,am14,H,0,0,0,1,0,0,0,0,0,0
6221,AM_Test7,86,am14,H,0,0,0,0,0,0,0,0,0,0
6224,AM_Test7,87,am14,H,0,0,0,0,0,0,0,0,0,0
6227,AM_Test7,88,am14,H,0,0,0,0,0,0,0,0,0,3
6230,AM_Test7,89,am14,H,0,0,0,0,0,0,0,0,0,0
6236,AM_Test7,90,am14,H,0,0,0,0,0,0,0,0,0,0
6239,AM_Test7,91,am14,H,0,0,0,0,0,0,0,0,0,0
6242,AM_Test7,92,am14,H,0,0,0,0,0,0,0,0,0,0
6245,AM_Test7,93,am14,H,0,0,0,0,0,0,0,0,0,0
6248,AM_Test7,94,am14,H,0,0,0,0,0,0,0,0,0,0
6251,AM_Test7,95,am14,H,0,0,0,0,0,0,0,0,0,0
6254,AM_Test7,96,am14,H,0,0,0,0,0,0,0,0,0,0
6257,AM_Test7,97,am14,H,0,0,0,0,0,0,0,0,0,0
6260,AM_Test7,98,am14,H,0,0,0,0,0,0,0,0,0,0
6263,AM_Test7,99,am14,H,0,0,0,0,0,0,0,0,0,0
5720,AM_Test7,100,am14,H,0,0,0,0,0,0,0,0,0,0
5723,AM_Test7,101,am14,H,0,0,0,0,0,0,0,0,0,0
5726,AM_Test7,102,am14,H,0,0,0,0,0,0,0,0,0,0
5729,AM_Test7,103,am14,H,2,0,0,0,0,0,0,0,0,0
5732,AM_Test7,104,am14,H,0,0,0,0,0,0,0,0,0,0
5735,AM_Test7,105,am14,H,0,0,0,0,0,0,0,0,0,0
5738,AM_Test7,106,am14,H,0,0,0,0,0,0,0,0,0,0
5741,AM_Test7,107,am14,H,0,0,0,0,0,0,0,0,0,0
5744,AM_Test7,108,am14,H,0,0,0,0,0,0,0,0,0,0
5747,AM_Test7,109,am14,H,1,0,0,0,0,0,0,0,0,3
5753,AM_Test7,111,am14,H,0,0,0,0,0,0,0,0,0,1
5756,AM_Test7,112,am14,H,1,0,0,0,0,0,0,0,0,2
5759,AM_Test7,113,am14,H,1,0,0,0,0,0,0,0,0,2
5762,AM_Test7,114,am14,H,0,0,0,0,0,0,0,0,0,0
5765,AM_Test7,115,am14,H,0,0,0,0,0,0,0,0,0,0
5768,AM_Test7,116,am14,H,0,0,0,0,0,0,0,0,0,0
5771,AM_Test7,117,am14,H,0,0,0,0,0,0,0,0,0,0
5774,AM_Test7,118,am14,H,1,0,0,0,0,0,0,0,0,2
5777,AM_Test7,119,am14,H,0,0,0,0,0,0,0,0,0,0
5783,AM_Test7,120,am14,H,1,0,0,0,0,0,0,0,0,0
5786,AM_Test7,121,am14,H,0,0,0,0,0,0,0,0,0,0
5789,AM_Test7,122,am14,H,0,0,0,0,0,0,0,0,0,0
5792,AM_Test7,123,am14,H,0,0,0,0,0,0,0,0,0,0
5795,AM_Test7,124,am14,H,0,0,0,0,0,0,0,0,0,0
5798,AM_Test7,125,am14,H,0,0,0,0,0,0,0,0,0,0
5801,AM_Test7,126,am14,H,0,0,0,0,0,0,0,0,0,0
5804,AM_Test7,127,am14,H,0,0,0,0,0,0,0,0,0,1
5807,AM_Test7,128,am14,H,1,0,0,0,0,0,0,0,0,0
5810,AM_Test7,129,am14,H,0,0,0,0,0,0,0,0,0,0
5816,AM_Test7,130,am14,H,0,0,0,0,0,0,0,0,0,4
5819,AM_Test7,131,am14,H,0,0,0,0,0,0,0,0,0,0
5822,AM_Test7,132,am14,H,0,0,0,0,0,0,0,0,0,0
5825,AM_Test7,133,am14,H,3,0,0,0,0,0,0,0,0,4
5828,AM_Test7,134,am14,H,0,0,0,0,0,0,0,0,0,0
5831,AM_Test7,135,am14,H,3,0,0,0,0,0,0,0,0,0
5834,AM_Test7,136,am14,H,0,0,0,0,0,0,0,0,0,2
5837,AM_Test7,137,am14,H,0,0,0,0,0,0,0,0,0,0
5840,AM_Test7,138,am14,H,0,0,0,0,0,0,0,0,0,0
5843,AM_Test7,139,am14,H,0,0,0,0,0,0,0,0,0,0
5849,AM_Test7,140,am14,H,0,0,0,0,0,0,0,0,0,0
5852,AM_Test7,141,am14,H,0,0,0,0,0,0,0,0,0,0
5855,AM_Test7,142,am14,H,0,0,0,0,0,0,0,0,0,4
5858,AM_Test7,143,am14,H,0,0,0,0,0,0,0,0,0,1
5861,AM_Test7,144,am14,H,0,0,0,0,0,0,0,0,0,0
5864,AM_Test7,145,am14,H,0,0,0,0,0,0,0,0,0,0
5867,AM_Test7,146,am14,H,0,0,0,0,0,0,0,0,0,0
5870,AM_Test7,147,am14,H,0,0,0,0,0,0,0,0,0,0
5873,AM_Test7,148,am14,H,0,0,0,0,0,0,0,0,0,0
5876,AM_Test7,149,am14,H,0,0,0,0,0,0,0,0,0,0
5882,AM_Test7,150,am14,H,0,0,0,0,0,0,0,0,0,0
5885,AM_Test7,151,am14,H,0,0,0,0,0,0,0,0,0,0
5888,AM_Test7,152,am14,H,0,0,0,0,0,0,0,0,0,0
5891,AM_Test7,153,am14,H,0,0,0,0,0,0,0,0,0,0
5894,AM_Test7,154,am14,H,0,0,0,0,0,0,0,0,0,0
5897,AM_Test7,155,am14,H,0,0,0,0,0,0,0,0,0,0
5900,AM_Test7,156,am14,H,0,0,0,0,0,0,0,0,0,0
5903,AM_Test7,157,am14,H,0,0,0,0,0,0,0,0,0,0
5906,AM_Test7,158,am14,H,0,0,0,0,0,0,0,0,0,0
5909,AM_Test7,159,am14,H,0,0,0,0,0,0,0,0,0,0
5915,AM_Test7,160,am14,H,0,0,0,0,0,0,0,0,0,0
5918,AM_Test7,161,am14,H,0,0,0,0,0,0,0,0,0,0
5921,AM_Test7,162,am14,H,0,0,0,0,0,0,0,0,0,0
5924,AM_Test7,164,am14,H,0,0,0,0,0,0,0,0,0,0
5927,AM_Test7,165,am14,H,0,0,0,0,0,0,0,0,0,0
5930,AM_Test7,166,am14,H,0,0,0,0,0,0,0,0,0,0
5933,AM_Test7,167,am14,H,0,0,0,0,0,0,0,0,0,0
5936,AM_Test7,168,am14,H,0,0,0,0,0,0,0,0,0,0
5939,AM_Test7,169,am14,H,0,0,0,0,0,0,0,0,0,0
5945,AM_Test7,170,am14,H,0,0,0,1,0,0,0,0,0,0
5948,AM_Test7,171,am14,H,0,0,0,0,0,0,0,0,0,0
5951,AM_Test7,172,am14,H,0,0,0,0,0,0,0,0,0,0
5954,AM_Test7,173,am14,H,0,0,0,0,0,0,0,0,0,0
5957,AM_Test7,174,am14,H,0,0,0,0,0,0,0,0,0,0
5960,AM_Test7,175,am14,H,0,0,0,0,0,0,0,0,0,0
5963,AM_Test7,176,am14,H,0,0,0,0,0,0,0,0,0,1
5966,AM_Test7,177,am14,H,0,0,0,0,0,0,0,0,0,0
5969,AM_Test7,178,am14,H,0,0,0,0,0,0,0,0,0,0
5972,AM_Test7,179,am14,H,0,0,0,1,0,0,0,0,0,1
5978,AM_Test7,180,am14,H,0,0,0,0,0,0,0,0,0,0
5981,AM_Test7,181,am14,H,0,0,0,0,0,0,0,0,0,0
5984,AM_Test7,182,am14,H,0,0,0,0,0,0,0,0,0,2
5987,AM_Test7,183,am14,H,0,0,0,0,0,0,0,0,0,0
5990,AM_Test7,184,am14,H,1,0,0,0,0,0,0,0,0,0
5993,AM_Test7,185,am14,H,0,0,0,0,0,0,0,0,0,0
5996,AM_Test7,186,am14,H,0,0,0,0,0,0,0,0,0,0
5999,AM_Test7,187,am14,H,0,0,0,0,0,0,0,0,0,0
6552,AM_Test8,2,am15,H,2,10,0,0,0,10,10,10,0,4
6582,AM_Test8,3,am15,H,0,4,10,0,0,6,0,10,0,6
6615,AM_Test8,4,am15,H,0,10,10,0,0,8,10,10,0,0
6648,AM_Test8,5,am15,H,0,0,0,0,0,8,0,0,0,0
6681,AM_Test8,6,am15,H,0,10,10,0,5,9,6,10,0,4
6714,AM_Test8,7,am15,H,0,2,0,0,1,0,9,0,0,1
6747,AM_Test8,8,am15,H,0,7,10,0,0,3,10,9,0,0
6780,AM_Test8,9,am15,H,0,7,0,0,0,0,10,5,0,0
6264,AM_Test8,10,am15,H,0,10,0,0,0,6,10,10,0,4
6297,AM_Test8,11,am15,H,1,10,10,10,0,10,0,10,0,4
6327,AM_Test8,12,am15,H,0,10,10,0,10,10,0,4,0,5
6360,AM_Test8,13,am15,H,0,10,10,0,0,3,2,10,0,3
6393,AM_Test8,14,am15,H,0,10,10,0,0,2,10,10,0,4
6426,AM_Test8,15,am15,H,2,0,10,0,0,10,10,0,0,7
6459,AM_Test8,16,am15,H,0,10,10,0,0,7,10,10,0,3
6489,AM_Test8,17,am15,H,0,10,0,0,0,6,10,0,0,5
6522,AM_Test8,18,am15,H,0,10,0,0,0,0,10,10,0,5
6549,AM_Test8,19,am15,H,0,0,0,0,0,0,0,0,0,0
6555,AM_Test8,20,am15,H,0,0,0,0,0,0,0,0,0,0
6558,AM_Test8,21,am15,H,0,0,0,0,0,0,0,0,0,0
6561,AM_Test8,22,am15,H,0,9,10,0,0,0,10,6,0,0
6564,AM_Test8,23,am15,H,2,9,10,1,0,1,10,10,0,7
6567,AM_Test8,24,am15,H,0,0,10,0,0,0,0,10,0,5
6570,AM_Test8,25,am15,H,0,7,0,0,0,7,0,1,0,0
6573,AM_Test8,26,am15,H,0,10,10,0,0,9,10,9,0,6
6576,AM_Test8,27,am15,H,0,0,7,0,0,2,10,10,0,0
6579,AM_Test8,29,am15,H,2,0,0,0,0,10,10,0,3,8
6585,AM_Test8,30,am15,H,0,10,10,10,0,0,0,0,0,5
